년월,여객/화물,공항코드,공항명,상대공항코드,상대공항명,항공사,운항 출발,운항 도착,여객 출발,여객 도착,무임 출발,무임 도착,환승 출발,환승 도착,화물 출발,화물 도착,수하물 출발,수하물 도착,우편 출발,우편 도착,공급 출발,공급 도착,2LETTER,CARRIER,ROUTE,REGION,(총)출발 여객+환승
Feb-23,여객기,CJU,제주,PUS,김해,JJA,190,190,"35,462","35,055",237,253,0,0,0,0,"184,231","160,338",0,0,"35,910","35,895",7C,LCC,PUS/CJU,DOM,"35,462"
Feb-23,여객기,CJU,제주,PUS,김해,JNA,107,107,"19,554","19,706",117,143,0,0,"95,448","64,977","93,693","92,492",0,0,"20,223","20,223",LJ,LCC,PUS/CJU,DOM,"19,554"
Feb-23,여객기,CJU,제주,PUS,김해,KAL,224,224,"35,552","35,319",249,255,0,0,"134,711","136,195","190,603","165,926",0,0,"38,080","38,080",KE,KE,PUS/CJU,DOM,"35,552"
Feb-23,여객기,CJU,제주,RSU,여수,AAR,56,56,"8,419","7,846",76,65,0,0,266,0,"47,709","36,341",0,0,"9,447","9,447",OZ,OZ,RSU/CJU,DOM,"8,419"
Feb-23,여객기,CJU,제주,RSU,여수,JNA,28,28,"4,747","4,914",34,49,0,0,0,0,"23,877","26,225",0,0,"5,292","5,292",LJ,LCC,RSU/CJU,DOM,"4,747"
Feb-23,여객기,CJU,제주,TAE,대구,AAR,56,56,"7,969","8,147",77,69,0,0,0,0,"37,927","36,974",0,0,"9,744","9,744",OZ,OZ,TAE/CJU,DOM,"7,969"
Feb-23,여객기,CJU,제주,TAE,대구,JJA,84,84,"15,695","15,596",108,97,0,0,0,0,"85,771","69,547",0,0,"15,876","15,876",7C,LCC,TAE/CJU,DOM,"15,695"
Feb-23,여객기,CJU,제주,TAE,대구,JNA,111,111,"20,476","20,333",135,170,0,0,0,0,"107,115","96,542",0,0,"20,952","20,953",LJ,LCC,TAE/CJU,DOM,"20,476"
Feb-23,여객기,CJU,제주,TAE,대구,TWB,280,280,"51,297","51,674",319,370,0,0,"13,650","28,153","259,164","229,729",0,0,"52,920","52,920",TW,LCC,TAE/CJU,DOM,"51,297"
Feb-23,여객기,CJU,제주,USN,울산,ABL,56,54,"8,436","8,502",86,82,0,0,0,0,"46,391","41,290",0,0,"10,080","9,720",BX,LCC,USN/CJU,DOM,"8,436"
Feb-23,여객기,CJU,제주,WJU,원주,JNA,55,55,"9,446","9,663",81,91,0,0,0,0,"54,575","49,709",0,0,"10,369","10,369",LJ,LCC,WJU/CJU,DOM,"9,446"
Feb-23,여객기,CJU,제주,YNY,양양,FGW,56,56,"11,321","11,341",84,85,0,0,0,0,"70,660","58,181",0,0,"12,714","12,714",4V,LCC,YNY/CJU,DOM,"11,321"
Feb-23,여객기,GMP,김포,CJU,제주,AAR,870,870,"153,755","154,750","1,186","1,096",0,0,"533,066","1,014,017","698,512","773,629",0,0,"172,528","172,528",OZ,OZ,GMP/CJU,DOM,"153,755"
Feb-23,여객기,GMP,김포,CJU,제주,ABL,295,295,"57,406","57,766",348,327,0,0,0,"91,760","255,492","278,723",0,0,"60,569","60,526",BX,LCC,GMP/CJU,DOM,"57,406"
Feb-23,여객기,GMP,김포,CJU,제주,ASV,144,144,"30,905","30,762",156,136,0,0,0,0,"120,813","132,786",0,0,"31,680","31,680",RS,LCC,GMP/CJU,DOM,"30,905"
Feb-23,여객기,GMP,김포,CJU,제주,JJA,589,589,"109,916","109,721",622,551,0,0,0,"11,360","464,080","532,154",0,0,"111,306","111,291",7C,LCC,GMP/CJU,DOM,"109,916"
Feb-23,여객기,GMP,김포,CJU,제주,JNA,263,261,"48,542","48,158",236,231,0,0,"33,575","144,022","206,774","231,809",0,0,"49,619","49,242",LJ,LCC,GMP/CJU,DOM,"48,542"
Feb-23,여객기,GMP,김포,CJU,제주,KAL,824,824,"146,400","145,925","1,265","1,167",0,0,"897,607","1,917,018","741,046","801,934",0,0,"156,112","156,112",KE,KE,GMP/CJU,DOM,"146,400"
Feb-23,여객기,GMP,김포,CJU,제주,TWB,420,420,"77,313","77,505",435,438,0,0,0,0,"346,573","371,987",0,0,"79,380","79,380",TW,LCC,GMP/CJU,DOM,"77,313"
Feb-23,여객기,GMP,김포,HIN,사천,JNA,54,54,"6,311","6,751",60,67,0,0,0,0,"13,653","14,795",0,0,"10,206","10,206",LJ,LCC,GMP/HIN,DOM,"6,311"
Feb-23,여객기,GMP,김포,KPO,포항 경주,JNA,26,26,"1,805","1,844",19,24,0,0,0,0,"3,226","4,410",0,0,"4,914","4,914",LJ,LCC,GMP/KPO,DOM,"1,805"
Feb-23,여객기,GMP,김포,KWJ,광주,AAR,49,49,"6,432","6,471",57,62,0,0,0,0,"17,122","18,164",0,0,"8,988","8,988",OZ,OZ,GMP/KWJ,DOM,"6,432"
Feb-23,여객기,GMP,김포,PUS,김해,ABL,351,350,"56,854","57,635",288,287,0,0,"57,390","67,962","164,946","151,786",0,0,"64,403","64,263",BX,LCC,GMP/PUS,DOM,"56,854"
Feb-23,여객기,GMP,김포,PUS,김해,ASV,46,46,"9,215","9,426",56,54,0,0,0,0,"20,740","21,056",0,0,"10,120","10,120",RS,LCC,GMP/PUS,DOM,"9,215"
Feb-23,여객기,GMP,김포,PUS,김해,JJA,68,68,"12,190","12,052",30,33,0,0,0,0,"28,417","26,209",0,0,"12,717","12,732",7C,LCC,GMP/PUS,DOM,"12,190"
Feb-23,여객기,GMP,김포,PUS,김해,JNA,28,28,"4,871","4,429",19,7,0,0,0,27,"14,205","9,002",0,0,"5,292","5,292",LJ,LCC,GMP/PUS,DOM,"4,871"
Feb-23,여객기,GMP,김포,PUS,김해,KAL,224,224,"30,474","30,788",161,150,0,0,"55,390","92,564","107,893","136,948",0,0,"33,712","33,712",KE,KE,GMP/PUS,DOM,"30,474"
Feb-23,여객기,GMP,김포,PUS,김해,TWB,83,83,"14,914","15,074",58,40,0,0,0,0,"30,842","34,461",0,0,"15,687","15,687",TW,LCC,GMP/PUS,DOM,"14,914"
Feb-23,여객기,GMP,김포,RSU,여수,AAR,54,54,"6,599","5,916",56,51,0,0,"1,129",0,"21,896","22,822",0,0,"8,931","8,931",OZ,OZ,GMP/RSU,DOM,"6,599"
Feb-23,여객기,GMP,김포,RSU,여수,JNA,28,28,"2,939","3,616",24,41,0,0,0,0,"6,690","10,162",0,0,"5,292","5,292",LJ,LCC,GMP/RSU,DOM,"2,939"
Feb-23,여객기,GMP,김포,USN,울산,ABL,23,24,"3,182","3,988",41,46,0,0,0,0,"7,302","9,636",0,0,"4,140","4,320",BX,LCC,GMP/USN,DOM,"3,182"
Feb-23,여객기,GMP,김포,USN,울산,KAL,56,56,"6,607","6,368",46,42,0,0,"3,199",0,"22,222","24,069",0,0,"7,840","7,840",KE,KE,GMP/USN,DOM,"6,607"
Feb-23,여객기,HIN,사천,GMP,김포,JNA,54,54,"6,751","6,311",67,60,0,0,0,0,"14,795","13,653",0,0,"10,206","10,206",LJ,LCC,GMP/HIN,DOM,"6,751"
Feb-23,여객기,ICN,인천,CJU,제주,JNA,,1,,188,,0,,0,,0,,874,,0,,189,LJ,LCC,ICN/CJU,DOM,0
Feb-23,여객기,ICN,인천,PUS,김해,KAL,56,56,"7,685","7,209",40,43,0,0,0,0,"162,437","161,295",0,0,"9,626","9,599",KE,KE,ICN/PUS,DOM,"7,685"
Feb-23,여객기,KPO,포항 경주,CJU,제주,JNA,53,53,"8,972","8,785",84,81,0,0,0,0,"45,533","49,525",0,0,"10,017","10,017",LJ,LCC,KPO/CJU,DOM,"8,972"
Feb-23,여객기,KPO,포항 경주,GMP,김포,JNA,26,26,"1,844","1,805",24,19,0,0,0,0,"4,410","3,226",0,0,"4,914","4,914",LJ,LCC,GMP/KPO,DOM,"1,844"
Feb-23,여객기,KUV,군산,CJU,제주,JNA,84,84,"14,937","14,746",118,102,0,0,0,0,"72,439","80,751",0,0,"15,876","15,876",LJ,LCC,KUV/CJU,DOM,"14,937"
Feb-23,여객기,KWJ,광주,CJU,제주,AAR,84,84,"13,919","14,110",107,87,0,0,0,0,"59,479","71,201",0,0,"14,616","14,616",OZ,OZ,KWJ/CJU,DOM,"13,919"
Feb-23,여객기,KWJ,광주,CJU,제주,JJA,56,56,"10,344","10,401",61,57,0,0,0,0,"46,581","53,272",0,0,"10,584","10,584",7C,LCC,KWJ/CJU,DOM,"10,344"
Feb-23,여객기,KWJ,광주,CJU,제주,JNA,84,84,"15,572","15,674",97,95,0,0,0,0,"72,043","82,806",0,0,"15,848","15,848",LJ,LCC,KWJ/CJU,DOM,"15,572"
Feb-23,여객기,KWJ,광주,CJU,제주,KAL,56,56,"8,851","8,588",35,42,0,0,0,0,"38,926","42,461",0,0,"9,286","9,286",KE,KE,KWJ/CJU,DOM,"8,851"
Feb-23,여객기,KWJ,광주,CJU,제주,TWB,84,84,"15,813","15,735",98,93,0,0,0,0,"80,996","89,263",0,0,"15,876","15,876",TW,LCC,KWJ/CJU,DOM,"15,813"
Feb-23,여객기,KWJ,광주,GMP,김포,AAR,49,49,"6,471","6,432",62,57,0,0,0,0,"18,164","17,122",0,0,"8,988","8,988",OZ,OZ,GMP/KWJ,DOM,"6,471"
Feb-23,여객기,PUS,김해,CJU,제주,ABL,273,273,"52,762","53,748",358,312,0,0,"37,970","170,695","235,001","264,865",0,0,"56,196","56,239",BX,LCC,PUS/CJU,DOM,"52,762"
Feb-23,여객기,PUS,김해,CJU,제주,JJA,190,190,"35,055","35,462",253,237,0,0,0,0,"160,338","184,231",0,0,"35,895","35,910",7C,LCC,PUS/CJU,DOM,"35,055"
Feb-23,여객기,PUS,김해,CJU,제주,JNA,107,107,"19,706","19,554",143,117,0,0,"64,977","95,448","92,492","93,693",0,0,"20,223","20,223",LJ,LCC,PUS/CJU,DOM,"19,706"
Feb-23,여객기,PUS,김해,CJU,제주,KAL,224,224,"35,319","35,552",255,249,0,0,"136,195","134,711","165,926","190,603",0,0,"38,080","38,080",KE,KE,PUS/CJU,DOM,"35,319"
Feb-23,여객기,PUS,김해,GMP,김포,ABL,350,351,"57,635","56,854",287,288,0,0,"67,962","57,390","151,786","164,946",0,0,"64,263","64,403",BX,LCC,GMP/PUS,DOM,"57,635"
Feb-23,여객기,PUS,김해,GMP,김포,ASV,46,46,"9,426","9,215",54,56,0,0,0,0,"21,056","20,740",0,0,"10,120","10,120",RS,LCC,GMP/PUS,DOM,"9,426"
Feb-23,여객기,PUS,김해,GMP,김포,JJA,68,68,"12,052","12,190",33,30,0,0,0,0,"26,209","28,417",0,0,"12,732","12,717",7C,LCC,GMP/PUS,DOM,"12,052"
Feb-23,여객기,PUS,김해,GMP,김포,JNA,28,28,"4,429","4,871",7,19,0,0,27,0,"9,002","14,205",0,0,"5,292","5,292",LJ,LCC,GMP/PUS,DOM,"4,429"
Feb-23,여객기,PUS,김해,GMP,김포,KAL,224,224,"30,788","30,474",150,161,0,0,"92,564","55,390","136,948","107,893",0,0,"33,712","33,712",KE,KE,GMP/PUS,DOM,"30,788"
Feb-23,여객기,PUS,김해,GMP,김포,TWB,83,83,"15,074","14,914",40,58,0,0,0,0,"34,461","30,842",0,0,"15,687","15,687",TW,LCC,GMP/PUS,DOM,"15,074"
Feb-23,여객기,PUS,김해,ICN,인천,KAL,56,56,"7,209","7,685",43,40,0,0,0,0,"161,295","162,437",0,0,"9,599","9,626",KE,KE,ICN/PUS,DOM,"7,209"
Feb-23,여객기,RSU,여수,CJU,제주,AAR,56,56,"7,846","8,419",65,76,0,0,0,266,"36,341","47,709",0,0,"9,447","9,447",OZ,OZ,RSU/CJU,DOM,"7,846"
Feb-23,여객기,RSU,여수,CJU,제주,JNA,28,28,"4,914","4,747",49,34,0,0,0,0,"26,225","23,877",0,0,"5,292","5,292",LJ,LCC,RSU/CJU,DOM,"4,914"
Feb-23,여객기,RSU,여수,GMP,김포,AAR,54,54,"5,916","6,599",51,56,0,0,0,"1,129","22,822","21,896",0,0,"8,931","8,931",OZ,OZ,GMP/RSU,DOM,"5,916"
Feb-23,여객기,RSU,여수,GMP,김포,JNA,28,28,"3,616","2,939",41,24,0,0,0,0,"10,162","6,690",0,0,"5,292","5,292",LJ,LCC,GMP/RSU,DOM,"3,616"
Feb-23,여객기,RSU,여수,YNY,양양,FGW,15,15,"1,742","1,787",27,18,0,0,0,0,"6,965","6,585",0,0,"2,835","2,835",4V,LCC,YNY/RSU,DOM,"1,742"
Feb-23,여객기,TAE,대구,CJU,제주,AAR,56,56,"8,147","7,969",69,77,0,0,0,0,"36,974","37,927",0,0,"9,744","9,744",OZ,OZ,TAE/CJU,DOM,"8,147"
Feb-23,여객기,TAE,대구,CJU,제주,JJA,84,84,"15,596","15,695",97,108,0,0,0,0,"69,547","85,771",0,0,"15,876","15,876",7C,LCC,TAE/CJU,DOM,"15,596"
Feb-23,여객기,TAE,대구,CJU,제주,JNA,111,111,"20,333","20,476",170,135,0,0,0,0,"96,542","107,115",0,0,"20,953","20,952",LJ,LCC,TAE/CJU,DOM,"20,333"
Feb-23,여객기,TAE,대구,CJU,제주,TWB,280,280,"51,674","51,297",370,319,0,0,"28,153","13,650","229,729","259,164",0,0,"52,920","52,920",TW,LCC,TAE/CJU,DOM,"51,674"
Feb-23,여객기,USN,울산,CJU,제주,ABL,54,56,"8,502","8,436",82,86,0,0,0,0,"41,290","46,391",0,0,"9,720","10,080",BX,LCC,USN/CJU,DOM,"8,502"
Feb-23,여객기,USN,울산,GMP,김포,ABL,24,23,"3,988","3,182",46,41,0,0,0,0,"9,636","7,302",0,0,"4,320","4,140",BX,LCC,GMP/USN,DOM,"3,988"
Feb-23,여객기,USN,울산,GMP,김포,KAL,56,56,"6,368","6,607",42,46,0,0,0,"3,199","24,069","22,222",0,0,"7,840","7,840",KE,KE,GMP/USN,DOM,"6,368"
Feb-23,여객기,WJU,원주,CJU,제주,JNA,55,55,"9,663","9,446",91,81,0,0,0,0,"49,709","54,575",0,0,"10,369","10,369",LJ,LCC,WJU/CJU,DOM,"9,663"
Feb-23,여객기,YNY,양양,CJU,제주,FGW,56,56,"11,341","11,321",85,84,0,0,0,0,"58,181","70,660",0,0,"12,714","12,714",4V,LCC,YNY/CJU,DOM,"11,341"
Feb-23,여객기,YNY,양양,RSU,여수,FGW,15,15,"1,787","1,742",18,27,0,0,0,0,"6,585","6,965",0,0,"2,835","2,835",4V,LCC,YNY/RSU,DOM,"1,787"
Mar-23,여객기,CJJ,청주,CJU,제주,AAR,68,68,"9,388","9,653",111,112,0,0,0,0,"42,159","50,149",0,0,"12,912","12,912",OZ,OZ,CJJ/CJU,DOM,"9,388"
Mar-23,여객기,CJJ,청주,CJU,제주,EOK,98,98,"16,197","16,164",198,226,0,0,0,0,"80,313","96,136",0,0,"17,640","17,640",RF,LCC,CJJ/CJU,DOM,"16,197"
Mar-23,여객기,CJJ,청주,CJU,제주,JJA,126,126,"22,428","22,608",287,228,0,0,0,0,"91,815","113,580",0,0,"23,814","23,814",7C,LCC,CJJ/CJU,DOM,"22,428"
Mar-23,여객기,CJJ,청주,CJU,제주,JNA,193,192,"34,571","33,591",353,371,0,0,0,0,"150,229","167,069",0,0,"36,422","36,233",LJ,LCC,CJJ/CJU,DOM,"34,571"
Mar-23,여객기,CJJ,청주,CJU,제주,KAL,95,95,"12,766","12,271",155,172,0,0,0,0,"61,076","66,263",0,0,"17,044","17,044",KE,KE,CJJ/CJU,DOM,"12,766"
Mar-23,여객기,CJJ,청주,CJU,제주,TWB,177,177,"30,448","30,619",397,349,0,0,0,0,"135,861","158,403",0,0,"33,453","33,453",TW,LCC,CJJ/CJU,DOM,"30,448"
Mar-23,여객기,CJU,제주,CJJ,청주,AAR,68,68,"9,653","9,388",112,111,0,0,0,0,"50,149","42,159",0,0,"12,912","12,912",OZ,OZ,CJJ/CJU,DOM,"9,653"
Mar-23,여객기,CJU,제주,CJJ,청주,EOK,98,98,"16,164","16,197",226,198,0,0,0,0,"96,136","80,313",0,0,"17,640","17,640",RF,LCC,CJJ/CJU,DOM,"16,164"
Mar-23,여객기,CJU,제주,CJJ,청주,JJA,126,126,"22,608","22,428",228,287,0,0,0,0,"113,580","91,815",0,0,"23,814","23,814",7C,LCC,CJJ/CJU,DOM,"22,608"
Mar-23,여객기,CJU,제주,CJJ,청주,JNA,192,193,"33,591","34,571",371,353,0,0,0,0,"167,069","150,229",0,0,"36,233","36,422",LJ,LCC,CJJ/CJU,DOM,"33,591"
Mar-23,여객기,CJU,제주,CJJ,청주,KAL,95,95,"12,271","12,766",172,155,0,0,0,0,"66,263","61,076",0,0,"17,044","17,044",KE,KE,CJJ/CJU,DOM,"12,271"
Mar-23,여객기,CJU,제주,CJJ,청주,TWB,177,177,"30,619","30,448",349,397,0,0,0,0,"158,403","135,861",0,0,"33,453","33,453",TW,LCC,CJJ/CJU,DOM,"30,619"
Mar-23,여객기,CJU,제주,GMP,김포,AAR,931,934,"141,583","139,023","1,444","1,399",0,0,"1,122,218","545,376","667,723","612,311",0,0,"181,888","182,431",OZ,OZ,GMP/CJU,DOM,"141,583"
Mar-23,여객기,CJU,제주,GMP,김포,ABL,301,307,"56,354","58,015",491,476,0,0,"153,252","27,380","246,215","221,478",0,0,"61,437","62,617",BX,LCC,GMP/CJU,DOM,"56,354"
Mar-23,여객기,CJU,제주,GMP,김포,ASV,142,142,"29,459","29,967",233,287,0,0,0,0,"115,519","108,525",0,0,"31,240","31,240",RS,LCC,GMP/CJU,DOM,"29,459"
Mar-23,여객기,CJU,제주,GMP,김포,ESR,66,66,"12,078","12,210",85,102,0,0,0,72,"46,294","45,514",0,0,"12,474","12,474",ZE,LCC,GMP/CJU,DOM,"12,078"
Mar-23,여객기,CJU,제주,GMP,김포,JJA,651,651,"119,743","121,101","1,032","1,059",0,0,"11,148",0,"545,776","481,038",0,0,"123,039","123,039",7C,LCC,GMP/CJU,DOM,"119,743"
Mar-23,여객기,CJU,제주,GMP,김포,JNA,284,285,"51,413","51,993",377,361,0,0,"154,073","31,191","217,113","199,321",0,453,"53,595","53,784",LJ,LCC,GMP/CJU,DOM,"51,413"
Mar-23,여객기,CJU,제주,GMP,김포,KAL,884,883,"138,664","140,105","1,496","1,595",0,0,"1,938,591","1,004,891","768,907","713,233",0,0,"171,360","170,992",KE,KE,GMP/CJU,DOM,"138,664"
Mar-23,여객기,CJU,제주,GMP,김포,TWB,455,455,"80,908","82,166",711,720,0,0,0,0,"356,271","324,286",0,0,"85,995","85,995",TW,LCC,GMP/CJU,DOM,"80,908"
Mar-23,여객기,CJU,제주,KPO,포항 경주,JNA,60,59,"6,956","6,867",77,81,0,0,0,0,"36,914","31,466",0,0,"11,340","11,151",LJ,LCC,KPO/CJU,DOM,"6,956"
Mar-23,여객기,CJU,제주,KUV,군산,JNA,84,84,"11,980","11,466",139,125,0,0,0,0,"62,048","51,344",0,0,"15,876","15,876",LJ,LCC,KUV/CJU,DOM,"11,980"
Mar-23,여객기,CJU,제주,KWJ,광주,AAR,105,105,"13,534","13,176",117,89,0,0,0,0,"63,978","52,127",0,0,"18,438","18,438",OZ,OZ,KWJ/CJU,DOM,"13,534"
Mar-23,여객기,CJU,제주,KWJ,광주,JJA,62,62,"10,737","11,136",95,84,0,0,0,0,"50,061","43,929",0,0,"11,718","11,718",7C,LCC,KWJ/CJU,DOM,"10,737"
Mar-23,여객기,CJU,제주,KWJ,광주,JNA,99,99,"16,319","16,597",126,133,0,0,0,0,"74,714","65,148",0,0,"18,676","18,676",LJ,LCC,KWJ/CJU,DOM,"16,319"
Mar-23,여객기,CJU,제주,KWJ,광주,KAL,68,68,"8,479","8,807",39,57,0,0,0,0,"40,153","38,146",0,0,"11,392","11,392",KE,KE,KWJ/CJU,DOM,"8,479"
Mar-23,여객기,CJU,제주,KWJ,광주,TWB,99,99,"17,714","17,888",159,180,0,0,0,0,"89,159","81,279",0,0,"18,711","18,711",TW,LCC,KWJ/CJU,DOM,"17,714"
Mar-23,여객기,CJU,제주,PUS,김해,ABL,318,312,"55,184","54,610",438,475,0,0,"124,578","43,529","254,424","225,956",0,0,"64,954","63,774",BX,LCC,PUS/CJU,DOM,"55,184"
Mar-23,여객기,CJU,제주,PUS,김해,JJA,204,204,"36,922","36,540",397,397,0,0,0,0,"181,323","165,671",0,0,"38,556","38,556",7C,LCC,PUS/CJU,DOM,"36,922"
Mar-23,여객기,CJU,제주,PUS,김해,JNA,128,129,"21,497","22,673",227,206,0,0,"83,208","72,000","99,559","94,568",0,0,"24,180","24,369",LJ,LCC,PUS/CJU,DOM,"21,497"
Mar-23,여객기,CJU,제주,PUS,김해,KAL,240,240,"34,263","33,497",322,324,0,0,"110,449","165,473","186,204","157,216",0,0,"41,824","41,858",KE,KE,PUS/CJU,DOM,"34,263"
Mar-23,여객기,CJU,제주,RSU,여수,AAR,62,62,"7,162","6,703",78,67,0,0,70,0,"39,709","28,984",0,0,"10,419","10,419",OZ,OZ,RSU/CJU,DOM,"7,162"
Mar-23,여객기,CJU,제주,RSU,여수,JNA,31,31,"4,128","4,748",53,60,0,0,0,0,"19,405","22,282",0,0,"5,859","5,859",LJ,LCC,RSU/CJU,DOM,"4,128"
Mar-23,여객기,CJU,제주,TAE,대구,AAR,68,67,"6,170","6,803",54,70,0,0,0,0,"29,686","30,941",0,0,"11,838","11,664",OZ,OZ,TAE/CJU,DOM,"6,170"
Mar-23,여객기,CJU,제주,TAE,대구,JJA,87,87,"15,161","14,723",165,113,0,0,0,0,"75,442","62,577",0,0,"16,443","16,443",7C,LCC,TAE/CJU,DOM,"15,161"
Mar-23,여객기,CJU,제주,TAE,대구,JNA,130,130,"22,316","20,730",210,211,0,0,0,0,"103,115","84,673",0,0,"24,526","24,525",LJ,LCC,TAE/CJU,DOM,"22,316"
Mar-23,여객기,CJU,제주,TAE,대구,TWB,313,313,"50,114","51,255",463,494,0,0,"12,336","31,383","219,470","192,585",0,1,"59,157","59,157",TW,LCC,TAE/CJU,DOM,"50,114"
Mar-23,여객기,CJU,제주,USN,울산,ABL,50,50,"5,852","5,942",74,80,0,0,0,0,"32,172","27,713",0,0,"9,000","9,000",BX,LCC,USN/CJU,DOM,"5,852"
Mar-23,여객기,CJU,제주,USN,울산,KAL,6,6,626,672,19,11,0,0,0,0,"3,651","3,321",0,0,840,840,KE,KE,USN/CJU,DOM,626
Mar-23,여객기,CJU,제주,WJU,원주,JNA,61,61,"8,391","8,480",95,96,0,0,0,0,"45,580","39,261",0,0,"11,504","11,504",LJ,LCC,WJU/CJU,DOM,"8,391"
Mar-23,여객기,CJU,제주,YNY,양양,FGW,62,62,"10,019","10,235",96,104,0,0,0,0,"61,111","50,424",0,0,"12,712","12,712",4V,LCC,YNY/CJU,DOM,"10,019"
Mar-23,여객기,GMP,김포,CJU,제주,AAR,934,931,"139,023","141,583","1,399","1,444",0,0,"545,376","1,122,218","612,311","667,723",0,0,"182,431","181,888",OZ,OZ,GMP/CJU,DOM,"139,023"
Mar-23,여객기,GMP,김포,CJU,제주,ABL,307,301,"58,015","56,354",476,491,0,0,"27,380","153,252","221,478","246,215",0,0,"62,617","61,437",BX,LCC,GMP/CJU,DOM,"58,015"
Mar-23,여객기,GMP,김포,CJU,제주,ASV,142,142,"29,967","29,459",287,233,0,0,0,0,"108,525","115,519",0,0,"31,240","31,240",RS,LCC,GMP/CJU,DOM,"29,967"
Mar-23,여객기,GMP,김포,CJU,제주,ESR,66,66,"12,210","12,078",102,85,0,0,72,0,"45,514","46,294",0,0,"12,474","12,474",ZE,LCC,GMP/CJU,DOM,"12,210"
Mar-23,여객기,GMP,김포,CJU,제주,JJA,651,651,"121,101","119,743","1,059","1,032",0,0,0,"11,148","481,038","545,776",0,0,"123,039","123,039",7C,LCC,GMP/CJU,DOM,"121,101"
Mar-23,여객기,GMP,김포,CJU,제주,JNA,285,284,"51,993","51,413",361,377,0,0,"31,191","154,073","199,321","217,113",453,0,"53,784","53,595",LJ,LCC,GMP/CJU,DOM,"51,993"
Mar-23,여객기,GMP,김포,CJU,제주,KAL,883,884,"140,105","138,664","1,595","1,496",0,0,"1,004,891","1,938,591","713,233","768,907",0,0,"170,992","171,360",KE,KE,GMP/CJU,DOM,"140,105"
Mar-23,여객기,GMP,김포,CJU,제주,TWB,455,455,"82,166","80,908",720,711,0,0,0,0,"324,286","356,271",0,0,"85,995","85,995",TW,LCC,GMP/CJU,DOM,"82,166"
Mar-23,여객기,GMP,김포,HIN,사천,JNA,60,60,"6,125","6,487",45,50,0,0,0,0,"12,154","12,394",0,0,"11,340","11,340",LJ,LCC,GMP/HIN,DOM,"6,125"
Mar-23,여객기,GMP,김포,KPO,포항 경주,JNA,30,31,"2,109","2,196",20,29,0,0,0,0,"3,432","3,977",0,0,"5,670","5,859",LJ,LCC,GMP/KPO,DOM,"2,109"
Mar-23,여객기,GMP,김포,KWJ,광주,AAR,62,62,"7,578","7,826",64,71,0,0,0,0,"16,197","17,663",0,0,"11,277","11,277",OZ,OZ,GMP/KWJ,DOM,"7,578"
Mar-23,여객기,GMP,김포,PUS,김해,ABL,375,380,"56,529","57,098",277,281,0,0,"71,605","79,229","147,762","134,981",0,0,"68,493","69,518",BX,LCC,GMP/PUS,DOM,"56,529"
Mar-23,여객기,GMP,김포,PUS,김해,ASV,28,28,"5,778","5,719",31,22,0,0,0,0,"9,158","10,326",0,0,"6,160","6,160",RS,LCC,GMP/PUS,DOM,"5,778"
Mar-23,여객기,GMP,김포,PUS,김해,JJA,74,74,"13,037","12,971",45,33,0,0,0,0,"28,975","24,181",0,0,"13,851","13,866",7C,LCC,GMP/PUS,DOM,"13,037"
Mar-23,여객기,GMP,김포,PUS,김해,JNA,43,43,"7,207","6,554",14,9,0,0,0,0,"15,789","9,686",0,0,"8,127","8,127",LJ,LCC,GMP/PUS,DOM,"7,207"
Mar-23,여객기,GMP,김포,PUS,김해,KAL,251,251,"31,835","32,429",173,186,0,0,"62,252","96,464","117,010","138,801",0,0,"37,486","37,444",KE,KE,GMP/PUS,DOM,"31,835"
Mar-23,여객기,GMP,김포,PUS,김해,TWB,99,99,"17,529","17,877",83,82,0,0,0,0,"28,377","31,618",0,0,"18,711","18,711",TW,LCC,GMP/PUS,DOM,"17,529"
Mar-23,여객기,GMP,김포,RSU,여수,AAR,60,60,"7,129","6,799",72,51,0,0,"1,708",0,"26,163","29,364",0,0,"10,113","10,113",OZ,OZ,GMP/RSU,DOM,"7,129"
Mar-23,여객기,GMP,김포,RSU,여수,JNA,31,31,"2,998","3,323",16,30,0,0,0,0,"5,257","7,234",0,0,"5,859","5,859",LJ,LCC,GMP/RSU,DOM,"2,998"
Mar-23,여객기,GMP,김포,USN,울산,ABL,21,22,"2,654","3,066",29,37,0,0,0,0,"5,246","7,353",0,0,"3,780","3,960",BX,LCC,GMP/USN,DOM,"2,654"
Mar-23,여객기,GMP,김포,USN,울산,JNA,6,6,720,834,12,8,0,0,0,0,"2,424","1,979",0,0,"1,134","1,134",LJ,LCC,GMP/USN,DOM,720
Mar-23,여객기,GMP,김포,USN,울산,KAL,62,62,"6,964","7,147",42,43,0,0,"4,661",0,"25,014","28,414",0,0,"8,680","8,680",KE,KE,GMP/USN,DOM,"6,964"
Mar-23,여객기,HIN,사천,GMP,김포,JNA,60,60,"6,487","6,125",50,45,0,0,0,0,"12,394","12,154",0,0,"11,340","11,340",LJ,LCC,GMP/HIN,DOM,"6,487"
Mar-23,여객기,ICN,인천,PUS,김해,KAL,68,68,"9,156","8,774",59,41,0,0,0,0,"189,816","188,753",0,0,"11,882","11,909",KE,KE,ICN/PUS,DOM,"9,156"
Mar-23,여객기,KPO,포항 경주,CJU,제주,JNA,59,60,"6,867","6,956",81,77,0,0,0,0,"31,466","36,914",0,0,"11,151","11,340",LJ,LCC,KPO/CJU,DOM,"6,867"
